Image	Object ID	Object type	Name	Classification	Parent	ROI	Centroid X µm	Centroid Y µm	Nucleus: Area	Nucleus: Perimeter	Nucleus: Circularity	Nucleus: Max caliper	Nucleus: Min caliper	Nucleus: Eccentricity	Nucleus: Red mean	Nucleus: Red sum	Nucleus: Red std dev	Nucleus: Red max	Nucleus: Red min	Nucleus: Red range	Nucleus: Green mean	Nucleus: Green sum	Nucleus: Green std dev	Nucleus: Green max	Nucleus: Green min	Nucleus: Green range	Nucleus: Blue mean	Nucleus: Blue sum	Nucleus: Blue std dev	Nucleus: Blue max	Nucleus: Blue min	Nucleus: Blue range	Cell: Area	Cell: Perimeter	Cell: Circularity	Cell: Max caliper	Cell: Min caliper	Cell: Eccentricity	Cell: Red mean	Cell: Red std dev	Cell: Red max	Cell: Red min	Cell: Green mean	Cell: Green std dev	Cell: Green max	Cell: Green min	Cell: Blue mean	Cell: Blue std dev	Cell: Blue max	Cell: Blue min	Cytoplasm: Red mean	Cytoplasm: Red std dev	Cytoplasm: Red max	Cytoplasm: Red min	Cytoplasm: Green mean	Cytoplasm: Green std dev	Cytoplasm: Green max	Cytoplasm: Green min	Cytoplasm: Blue mean	Cytoplasm: Blue std dev	Cytoplasm: Blue max	Cytoplasm: Blue min	Nucleus/Cell area ratio
CMU-2.svs	6b5acfa6-2fa8-4155-8322-ef0d55c930d7	Cell			Annotation (ROI)	Polygon	8581.9	7497.1	16.75	17.91	0.6562	7.0443	3.3056	0.913	220.4084	15649	23.4573	255	158	97	194.7606	13828	28.1427	236	127	109	213.4648	15156	18.0395	238	170	68	62	34.8853	0.6402	11.6673	9.8046	0.5166	160.7143	74.124	255	3	132.0119	70.803	237	1	166.0516	56.4107	243	29	137.2983	74.0992	248	3	107.3978	67.232	237	1	147.453	55.464	243	29	0.2512
CMU-2.svs	0ccc3594-3d77-4933-b74e-954feec807d4	Cell			Annotation (ROI)	Polygon	8710	7497.2	14.5	15.6398	0.7449	5.8548	3.6593	0.7976	208.6167	12517	34.9945	255	113	142	172.2833	10337	39.8578	245	71	174	199.8	11988	29.4157	251	121	130	101	40.6453	0.7683	15.0019	9.6913	0.8131	179.9314	39.3375	255	34	126.1544	40.4892	245	17	165.7059	30.2094	251	73	174.9856	37.947	253	34	118.2011	34.948	227	17	159.8276	26.2228	240	73	0.1384
CMU-2.svs	e62d1ea9-8d23-4590-aeb3-010b7a06c12d	Cell			Annotation (ROI)	Polygon	8752.4	7498.8	12.25	15.0539	0.6793	5.943	3.0534	0.8832	220.6	12133	18.9498	253	166	87	161.5273	8884	38.8148	247	92	155	189.8	10439	28.1796	239	132	107	127.25	41.8801	0.9117	14.3172	11.5	0.4978	188.144	43.697	255	46	123.8035	43.4442	247	22	162.2724	33.8206	252	71	184.2549	44.2123	255	46	119.2832	41.7738	236	22	158.9739	32.9494	252	71	0.0962
CMU-2.svs	857665ef-4c90-4627-b7c8-f5bbc4809cf7	Cell			Annotation (ROI)	Polygon	8444.3	7498.7	49	30.464	0.6635	12.4894	4.9363	0.9174	236.505	47301	14.9804	255	181	74	227.55	45510	21.6321	255	147	108	233.12	46624	14.7442	255	179	76	156	48.9137	0.8194	18.4696	12.2356	0.6964	182.4016	61.2159	255	40	145.9696	79.9024	255	10	174.944	58.3924	255	69	156.9412	58.1309	255	40	107.5788	67.5249	255	10	147.5671	50.6781	254	69	0.3124
CMU-2.svs	0478f576-782c-4049-a0f4-b6f90bf79728	Cell			Annotation (ROI)	Polygon	8398.4	7499.1	28	25.8638	0.526	9.1533	4.891	0.8789	217.2348	24982	30.4326	255	120	135	183.7652	21133	42.0132	255	50	205	205.9391	23683	28.3779	255	114	141	79.5	38.1611	0.686	16.4396	6.6705	0.9122	162.5401	64.7775	255	1	117.7654	65.1106	255	0	156.2253	50.7946	255	44	132.445	58.6896	254	1	81.4498	43.3861	213	0	128.8708	38.0384	238	44	0.3543
CMU-2.svs	d0f31430-16da-42d5-b1b6-49d1e1248b92	Cell			Annotation (ROI)	Polygon	8649	7506.4	85.25	64.2568	0.2595	29.308	5.5276	0.988	233.8863	80223	18.606	255	158	97	213.0583	73079	31.8931	255	101	154	223.7697	76753	21.098	255	157	98	340	79.904	0.6692	33.4157	14.4199	0.8897	168.5	57.592	255	5	127.6324	62.9832	255	1	164.3184	45.7892	255	48	146.4474	48.8868	253	5	98.821	40.8552	239	1	144.2675	32.542	226	48	0.2489
CMU-2.svs	77d4d788-ad34-4947-ba5d-a525007940ae	Cell			Annotation (ROI)	Polygon	8425	7497.4	23.5	19.5439	0.7731	7.4214	4.1648	0.8682	229.883	21609	19.5958	255	167	88	195.3192	18360	39.1716	255	105	150	214.4787	20161	28.6734	255	150	105	93.5	37.8179	0.8215	13.2981	10.1877	0.6783	149.4815	62.0223	255	12	107.5423	60.5342	255	6	148.8757	46.5829	255	52	122.8697	46.2647	253	12	78.4894	31.1619	233	6	127.162	26.7933	235	52	0.2395
CMU-2.svs	dcb7ce53-5ac3-4ee5-a488-d0cfe9bca4b6	Cell			Annotation (ROI)	Polygon	8517.6	7500.6	36	32.8205	0.42	14.125	4.3718	0.9662	219.6291	33164	17.601	255	171	84	186.7947	28206	26.823	252	141	111	206.3907	31165	16.0989	254	179	75	268.5	62.7131	0.8579	24.1726	13.8614	0.8289	166.5847	51.7243	255	22	125.608	49.3412	252	7	163.5112	37.5345	254	44	157.9068	50.269	253	22	115.5981	44.7524	247	7	156.4962	35.3131	242	44	0.1372
CMU-2.svs	9c39d13d-b2e2-4400-81c6-f6c79f399251	Cell			Annotation (ROI)	Polygon	8667.5	7502.3	9.75	15.1349	0.5349	6.2547	2.4145	0.9294	219.9556	9898	27.1787	255	162	93	188.4889	8482	38.9152	255	123	132	204.7556	9214	25.1081	253	150	103	65	32.9393	0.7528	12.3616	7.3038	0.8054	144.9242	62.5974	255	28	111.8182	63.2387	255	4	151.875	46.0741	253	68	129.5069	56.3677	248	28	96.0639	55.2831	246	4	141.0091	41.6887	239	68	0.1371
CMU-2.svs	cbb251eb-43c0-47ca-956c-6e80b2f03872	Cell			Annotation (ROI)	Polygon	8587.7	7501.8	22.25	21.179	0.6233	9.0474	3.7003	0.9342	236.1935	21966	17.5699	255	181	74	222.9462	20734	26.7063	255	152	103	228.9247	21290	21.5715	254	170	84	85.25	38.6779	0.7161	14.248	9.1401	0.8065	166.3793	61.339	255	11	130.7787	68.6536	255	3	163.931	50.4856	254	60	140.9176	50.9199	250	11	97.1647	44.0007	242	3	140.2274	34.6807	234	60	0.2589
CMU-2.svs	0156f94e-1e1c-41f1-9839-7dea5f1976b4	Cell			Annotation (ROI)	Polygon	8688.8	7499.5	14.25	18.8442	0.5043	8.3225	2.7404	0.9537	216.5833	12995	36.1767	255	111	144	201.6167	12097	43.8897	255	92	163	215.05	12903	29.7848	255	140	115	172.25	48.4288	0.9229	17.4914	12.5337	0.7133	135.3517	70.4762	255	1	99.343	64.361	255	0	140.8133	51.3329	255	41	127.6276	68.038	255	1	89.6181	57.1449	255	0	133.7544	47.2035	255	41	0.0816
CMU-2.svs	82af4564-86ea-449e-9db4-9fce482e8c15	Cell			Annotation (ROI)	Polygon	8782.2	7500.7	12.5	16.5237	0.5753	6.853	3.1118	0.9409	222.5	11570	21.843	254	139	115	169.7692	8828	36.1644	228	98	130	192.3462	10002	31.3474	240	133	107	90	38.1244	0.7781	15.4885	8.056	0.8688	175.4617	59.0458	255	9	127.3197	52.17	250	3	163.2514	44.1646	250	27	167.672	59.6608	255	9	120.2898	51.1061	250	3	158.4331	44.1647	250	27	0.1343
CMU-2.svs	a4233283-3d55-4953-bb3f-be6fc5f901a7	Cell			Annotation (ROI)	Polygon	8771.7	7500.5	10.5	12.8315	0.8014	4.8152	3.0124	0.7791	233.3556	10501	14.1921	255	207	48	210.7111	9482	27.2469	252	144	108	224.1778	10088	19.2215	255	185	70	44.75	29.0557	0.6661	11.0329	5.026	0.9139	199.9835	31.2907	255	124	156.3132	44.831	252	74	188.2967	31.176	255	131	189.0219	27.3564	255	124	138.4453	33.6736	220	74	176.511	24.6595	244	131	0.2185
CMU-2.svs	d64cf4c0-6c45-4558-b643-8dadf9139bfb	Cell			Annotation (ROI)	Polygon	8429.9	7502.7	24.25	29.7494	0.3443	13.4386	2.6194	0.9862	230.0882	23469	23.2243	255	158	97	193.6569	19753	39.869	255	100	155	213.3039	21757	25.9477	255	152	103	106.75	48.6654	0.5664	20.3784	7.007	0.9464	154.2506	63.6224	255	7	104.6729	62.8358	255	3	146.0046	48.8619	255	44	130.7386	52.891	242	7	77.0851	38.2225	205	3	125.1398	32.8249	225	44	0.2221
CMU-2.svs	60ed5b98-5264-4c80-809a-36580175c7a5	Cell			Annotation (ROI)	Polygon	8455.9	7502.7	35.5	31.759	0.4423	14.3941	4.0035	0.9726	233.2123	34049	22.1273	255	158	97	201.8082	29464	46.5578	255	72	183	217.9041	31814	32.906	255	117	138	208.75	59.6477	0.7373	24.1809	13.0344	0.8672	150.8389	64.2525	255	8	100.4714	63.0554	255	5	142.1945	48.8845	255	57	133.4595	56.2296	255	8	79.091	41.6375	255	5	126.2211	34.6523	242	57	0.1665
CMU-2.svs	4ae34a99-5c12-42e3-b957-fbfbac645479	Cell			Annotation (ROI)	Polygon	8574.4	7502.9	32.25	26.8481	0.5622	9.3082	5.8313	0.8232	218.9848	28906	18.6862	254	169	85	193.4394	25534	28.4616	253	140	113	212.1212	28000	19.0259	255	162	93	177.75	50.6023	0.8723	17.7343	12.765	0.7127	181.0546	43.308	254	4	139.5812	45.1374	253	1	174.5952	34.8899	255	36	172.4519	42.6846	254	4	127.366	38.8474	250	1	166.0842	31.9336	240	36	0.1792
CMU-2.svs	efaa43fc-a3ff-4c59-9d19-f23126a0e2e8	Cell			Annotation (ROI)	Polygon	8406.6	7502.9	36.5	30.1365	0.505	10.1007	6.5047	0.8492	196.1324	29616	28.024	254	109	145	145.5629	21980	34.6165	237	47	190	179.3974	27089	21.8852	231	107	124	147.75	45.9346	0.8799	16.5612	11.6021	0.6947	134.1296	54.2168	254	17	92.5707	45.3038	237	2	139.5976	35.2886	231	39	112.9955	43.7738	216	17	74.5079	32.5666	189	2	126.0316	27.9744	205	39	0.2488
CMU-2.svs	953a1eae-44ef-4e5a-919f-963a75f61c26	Cell			Annotation (ROI)	Polygon	8417.4	7501.5	20	23.2578	0.4646	7.5393	4.721	0.8198	220.8171	18107	31.7802	255	105	150	182.5976	14973	49.469	255	36	219	205.8781	16882	34.7898	255	83	172	76.5	36.3946	0.7258	13.3687	8.9862	0.7924	169.9135	45.7591	255	53	121.3397	52.1389	255	26	161.5737	39.1846	255	82	151.7652	35.0398	246	53	99.5	31.6786	233	26	145.7783	26.527	254	82	0.2683
CMU-2.svs	8df40b60-33d3-43c0-8be2-94ce272a8bfb	Cell			Annotation (ROI)	Polygon	8819.8	7503.8	14.25	16.6009	0.6498	6.9068	2.7957	0.9322	214.2	12852	17.694	250	174	76	180.4667	10828	23.977	241	123	118	203	12180	15.7803	231	159	72	73	37.172	0.6639	15.4401	5.9386	0.929	173.1769	40.0157	254	74	123.6395	42.9141	241	43	163.0646	30.3074	231	108	162.6581	37.2806	254	74	109.0684	33.5479	231	43	152.8248	24.0005	221	108	0.1974
CMU-2.svs	e6c79621-01a9-42a8-a721-224375d1eaf8	Cell			Annotation (ROI)	Polygon	8596.8	7503.3	13.5	14.5676	0.7994	4.9303	3.9682	0.3986	164.6552	9550	39.6416	250	99	151	120.931	7014	44.6671	231	46	185	160.9828	9337	28.2256	222	108	114	92.25	39.8806	0.7289	13.6771	10.8468	0.7042	104.3405	46.1894	250	13	67.9249	38.1121	231	4	117.6917	29.9704	222	63	93.2349	38.034	232	13	58.1651	27.2785	169	4	109.7206	22.5744	192	63	0.1495
CMU-2.svs	55054ad2-0826-48cc-b96e-d8b2dd74681e	Cell			Annotation (ROI)	Polygon	8676.8	7503.9	17	16.0353	0.8308	6.0405	3.757	0.7918	218.1549	15489	20.3622	252	173	79	181.0986	12858	38.9634	252	103	149	203.2113	14428	25.6887	254	147	107	84.25	36.9508	0.7754	13.0741	8.5838	0.7046	152.1545	58.8472	255	12	111.7609	56.4339	254	10	152.7813	41.8434	254	63	134.9265	53.1415	255	12	93.6618	45.1515	254	10	139.6176	34.6253	250	63	0.194
CMU-2.svs	c6f68ee8-b51d-4b6e-a5c1-99ffdac5bfc6	Cell			Annotation (ROI)	Polygon	8703.2	7503.5	17.25	18.1882	0.6553	6.1234	4.531	0.6436	210.8158	16022	37.1389	255	118	137	161.0395	12239	50.9555	248	44	204	190.6711	14491	34.3746	250	100	150	111.5	41.9047	0.7979	15.3224	10.6237	0.7529	154.0713	58.1638	255	37	102.8864	49.9988	248	11	146.0891	39.6487	250	75	142.5094	54.8108	244	37	91.0375	40.6872	200	11	137.0054	34.1491	219	75	0.1533
CMU-2.svs	8429c794-1afc-4ec4-85b8-4a390f53fc40	Cell			Annotation (ROI)	Polygon	8630.2	7509.3	54.75	31.8455	0.6784	13.282	5.5092	0.9133	205.2545	45977	22.9062	255	157	98	153.6562	34419	33.2492	252	84	168	184.6652	41365	23.062	254	142	112	192.75	56.3134	0.7638	21.0643	12.5758	0.8269	157.4736	42.9116	255	22	104.2896	41.9323	252	23	148.2664	31.348	254	85	138.1194	32.7867	246	22	84.2929	25.2128	198	23	133.5226	20.2783	210	85	0.281
CMU-2.svs	3d7e86c0-5c3a-43fa-b73a-d8d32086e56d	Cell			Annotation (ROI)	Polygon	8779.3	7509.6	52	40.2061	0.4042	17.6654	5.3325	0.961	231.7952	48677	18.2033	255	135	120	215.6143	45279	25.8383	255	93	162	226.6762	47602	16.6742	255	162	93	143.25	55.6119	0.5821	20.8248	11.485	0.8762	205.6747	29.5072	255	119	159.6799	53.5793	255	55	188.6747	37.5482	255	92	190.769	23.8114	255	119	127.7609	36.3505	225	55	166.9891	27.5752	224	92	0.3499
CMU-2.svs	50878e15-ff0e-4908-9db1-39238d7abea9	Cell			Annotation (ROI)	Polygon	8437.9	7508.2	38.5	30.8879	0.5071	9.4094	7.4536	0.6485	230.6561	36213	20.4741	255	166	89	211.5414	33212	34.0012	253	108	145	223.3567	35067	21.0201	253	152	101	116.75	47.3125	0.6554	17.4372	9.8086	0.8562	157.1099	68.086	255	14	122.7061	76.7007	253	4	158.6469	57.2768	253	45	120.5696	51.9927	242	14	78.5696	48.5292	251	4	126.4968	39.6609	239	45	0.3229
CMU-2.svs	39675238-cb74-4280-8e12-98862bbfa478	Cell			Annotation (ROI)	Polygon	8620.4	7507.1	14.5	15.6482	0.7441	6.1668	3.2932	0.8551	233.9848	15443	20.4928	255	170	85	213.0152	14059	35.9031	254	110	144	224.1515	14794	24.7151	254	164	90	61.5	33.6317	0.6833	12.3075	8.2486	0.7671	173.484	57.8326	255	32	131.776	62.6431	254	5	165.78	46.7557	254	52	151.7826	51.069	237	32	102.6359	40.5898	196	5	144.8424	32.9841	228	52	0.237
CMU-2.svs	224084d4-d046-4e58-94e4-6fe44a04656b	Cell			Annotation (ROI)	Polygon	8395.9	7508.7	16.25	15.2217	0.8813	5.2506	4.4721	0.5519	208.2647	14162	32.4974	255	126	129	167.5441	11393	44.8481	254	67	187	195.8824	13320	32.9525	254	125	129	78	34.8727	0.806	13.2984	8.9996	0.7124	140.5047	69.3625	255	3	91.8801	60.3589	254	2	133.9117	50.3546	254	40	122	65.1329	252	3	71.2169	45.8288	249	2	116.988	39.9612	247	40	0.1986
CMU-2.svs	05b6c58c-b950-415b-9d35-ee5c7dda166a	Cell			Annotation (ROI)	Polygon	8414.9	7509.3	10.75	12.3782	0.8817	4.4812	3.1005	0.7354	219.5745	10320	23.6052	253	160	93	192.6383	9054	32.6526	252	137	115	212.1915	9973	20.6109	253	171	82	62.75	29.3206	0.9172	11.0031	7.5	0.6978	139.8937	61.9136	253	3	100.9173	58.2251	252	0	143.8268	45.8575	253	52	121.8019	52.9716	233	3	80.0918	39.6276	165	0	128.3044	34.3422	210	52	0.1678
CMU-2.svs	619ecf45-265c-45af-9f4b-71095d2a7c3e	Cell			Annotation (ROI)	Polygon	8815.4	7510.7	27.5	25.056	0.5505	7.987	6.1859	0.6439	216.7297	24057	30.3267	255	141	114	186.3604	20686	39.8433	254	83	171	207.6216	23046	25.2853	254	136	118	139.25	51.8906	0.6499	17.2268	14.019	0.5177	168.1214	61.6476	255	0	127.1982	55.7604	254	0	162.9554	44.9222	254	22	156.1047	61.5312	248	0	112.5724	49.0733	210	0	151.9131	41.7671	228	22	0.1921
CMU-2.svs	000690e1-8557-472d-a2a2-63530c49edd6	Cell			Annotation (ROI)	Polygon	8587.9	7517.1	60.75	41.1706	0.4504	17.6403	5.1921	0.9701	237.753	58725	14.0704	255	178	77	227.7126	56245	21.901	255	159	96	232.7045	57478	13.9067	253	189	64	203.5	59.3045	0.7271	21.4712	13.9745	0.7911	171.967	61.7426	255	17	140.5006	69.985	255	11	171.7973	51.0013	253	63	143.5594	51.9173	242	17	102.8409	45.8159	221	11	145.4965	36.6788	229	63	0.3043
CMU-2.svs	19e983ad-f7ae-4385-ac83-bb3aeee2effd	Cell			Annotation (ROI)	Polygon	8679.9	7517	73.75	43.9845	0.479	18.5172	6.5398	0.9621	223.8729	66938	18.4365	255	175	80	177.9666	53212	39.9	255	107	148	199.9064	59772	26.1989	253	146	107	237.25	64.0871	0.7259	24.0581	15.6442	0.797	172.1333	58.8054	255	10	119.9958	56.5948	255	4	157.6254	42.0299	253	54	148.4786	55.6795	255	10	93.4924	41.2403	227	4	138.2951	32.701	234	54	0.3121
CMU-2.svs	f374a3f0-ba80-4dc1-9e43-514b4a890ca0	Cell			Annotation (ROI)	Polygon	8706.5	7513	19.5	22.3742	0.4895	10.1132	2.3958	0.9733	229.0875	18327	22.5204	255	157	98	186.65	14932	42.9669	255	100	155	208.2625	16661	30.5795	255	151	104	82.25	36.2037	0.7886	13.4849	8.7986	0.7416	185.8982	37.7608	255	95	120.5808	47.9356	255	37	159.8413	35.6862	255	89	172.2953	30.7049	236	95	99.7717	25.1579	186	37	144.5905	20.2316	200	89	0.2276
CMU-2.svs	81e6a094-1902-4fc2-ab3d-e29a5c315d09	Cell			Annotation (ROI)	Polygon	8771.8	7513.5	28	28.099	0.4456	12.0237	3.5257	0.9717	226.5487	25600	17.0744	255	180	75	191.8407	21678	28.8195	247	132	115	212.7788	24044	19.7573	245	163	82	136.5	46.8892	0.7802	18.6841	10.2734	0.8168	195.8889	34.9883	255	33	136.4536	42.8409	247	21	171.9108	32.194	246	87	187.9427	34.0536	250	33	122.0986	33.088	234	21	161.3188	25.6686	246	87	0.2056
CMU-2.svs	27a668fd-515f-4187-b6a9-da8f5618a69b	Cell			Annotation (ROI)	Polygon	8616.3	7516.7	36.25	32.9088	0.4206	14.5135	3.4652	0.9774	235.3421	35772	14.2546	255	201	54	217.0066	32985	26.7182	254	155	99	227.1316	34524	17.3212	254	178	76	191.5	56.1673	0.7628	21.9059	13.3781	0.7386	185.584	40.3423	255	25	140.9922	49.9642	254	20	175.23	35.3048	254	73	173.4244	34.9621	251	25	122.4164	34.2631	238	20	162.5466	25.6533	241	73	0.194
CMU-2.svs	3cf7dce8-0aa0-4896-8883-2606f5a085ed	Cell			Annotation (ROI)	Polygon	8600.7	7512.5	19.5	17.2541	0.8231	6.2891	3.8627	0.8049	176.5976	14481	25.3425	251	123	128	128.2317	10515	23.8334	186	80	106	166.5854	13660	16.532	200	125	75	148.75	44.4547	0.9459	15.1184	12.156	0.5769	106.1258	40.9643	251	22	67.6527	31.5604	186	15	118.6611	26.0632	200	57	94.8833	30.4043	188	22	57.9883	19.6317	115	15	111.0156	17.8614	159	57	0.1284
CMU-2.svs	672d6caa-f681-46ce-835d-84f85aec1474	Cell			Annotation (ROI)	Polygon	8455.4	7514.8	21.5	22.8253	0.5186	7.9894	5.1239	0.8115	219.2198	19949	30.5584	255	128	127	160.033	14563	46.3977	251	64	187	188.4835	17152	31.0499	248	124	124	165.5	49.9629	0.8331	18.2478	12.2442	0.7635	181.7523	41.2235	255	30	117.2928	40.9361	251	13	157.3378	30.7474	248	78	175.8226	39.555	248	30	110.5287	35.6155	214	13	152.4087	27.6765	229	78	0.1325
CMU-2.svs	8a93778b-a440-43a2-91df-81bccaa5ec29	Cell			Annotation (ROI)	Polygon	8697.6	7513.5	11	15.6072	0.5675	6.2626	2.9777	0.9049	210.8298	9909	32.5739	255	125	130	151.0638	7100	55.8042	243	43	200	184.9574	8693	40.9273	254	100	154	80.25	34.3243	0.856	12.1135	9.4168	0.6259	168.1074	48.0622	255	16	106.6472	41.2767	243	14	149.6902	34.3411	254	57	160.9104	46.5229	234	16	99.1649	32.9668	182	14	143.7491	29.2544	218	57	0.1324
CMU-2.svs	dac9806d-ecb0-40f0-8446-9f11220a7f97	Cell			Annotation (ROI)	Polygon	8425.9	7518.3	35.75	31.787	0.4446	12.594	4.8737	0.9459	215.0066	32466	26.7152	255	144	111	176.5497	26659	40.8869	255	99	156	201.5828	30439	27.8662	254	140	114	154.5	52.8756	0.6944	20.1495	10.6318	0.867	148.3462	64.426	255	9	107.8937	60.0213	255	5	150.0338	46.6026	254	46	126.9298	58.0388	252	9	85.8362	47.1443	241	5	133.4723	38.63	236	46	0.2331
CMU-2.svs	e469aaa9-be1a-4990-a195-41838664e54d	Cell			Annotation (ROI)	Polygon	8731.3	7511.9	15	18.0652	0.5776	7.6481	3.0618	0.9335	224.4833	13469	23.3663	255	157	98	165.2833	9917	34.7948	231	86	145	193.7	11622	22.895	237	142	95	116	40.6424	0.8825	14.7296	9.9064	0.7232	179.0644	47.82	255	25	115.633	43.9075	234	10	156.7425	33.4261	243	73	172.3522	46.8531	254	25	108.2956	40.2235	234	10	151.2808	31.2124	243	73	0.1248
CMU-2.svs	802c22ab-96ad-470a-83a8-0c84159953ac	Cell			Annotation (ROI)	Polygon	8435.8	7515.5	27	24.4095	0.5694	9.9347	4.2074	0.923	219.3578	23910	25.2244	255	150	105	179.4862	19564	36.1216	252	87	165	202.578	22081	24.6555	254	139	115	80.5	37.9154	0.7037	14.0847	8.9746	0.7924	146.7569	65.3051	255	19	103.2185	63.8743	252	6	145.2154	48.9864	254	31	110.1204	45.679	235	19	64.7315	32.4935	158	6	116.2685	28.2998	193	31	0.3307
CMU-2.svs	516113c0-3475-40b6-ad4e-e298df17b4fc	Cell			Annotation (ROI)	Polygon	8667.4	7515.4	21.25	23.6186	0.4787	8.1561	5.3948	0.8248	218.2308	19859	25.6814	253	158	95	159.6374	14527	40.3249	244	80	164	188.022	17110	28.3565	247	128	119	182.25	50.3703	0.9027	17.5229	14.4394	0.5699	147.1026	62.1256	254	12	90.9809	48.8603	244	5	135.0985	38.7526	247	50	136.9891	59.1052	254	12	81.2188	41.6119	223	5	127.5734	33.8643	238	50	0.116
CMU-2.svs	7f1fcbd0-88f1-4e67-818a-287698705796	Cell			Annotation (ROI)	Polygon	8821	7516.6	9.5	12.4975	0.7643	4.7195	2.8758	0.8212	229.1861	9855	15.543	255	196	59	201.3488	8658	27.1468	250	149	101	218.6512	9402	19.7928	251	183	68	64	33.0291	0.7372	12.8796	7.5275	0.8189	197.7385	32.0127	255	70	141.4423	45.4129	250	9	174.9038	35.5601	251	38	191.5069	30.7565	245	70	129.5714	38.3873	227	9	166.235	31.3622	224	38	0.1458
CMU-2.svs	35a846fb-c6d9-401a-b2ca-7fb8150edbff	Cell			Annotation (ROI)	Polygon	8578.3	7517	21	20.7946	0.6103	7.3058	5.1741	0.7992	219.0568	19277	26.6317	254	150	104	186.3864	16402	38.7581	252	93	159	206.3864	18162	23.5311	251	157	94	100.5	38.9502	0.8324	14.1099	9.3754	0.7593	168.5792	49.4731	254	21	125.2327	50.0402	252	8	163.4604	36.3619	251	55	154.5222	45.0047	254	21	108.2025	38.1177	235	8	151.5063	29.6733	245	55	0.2113
CMU-2.svs	7dc508ea-8bbe-4d5d-86b2-f292fb3b1904	Cell			Annotation (ROI)	Polygon	8746.5	7514	10.25	12.3151	0.8493	5.2078	2.6718	0.8422	222.4878	9122	10.8906	248	205	43	125.4146	5142	14.1545	154	97	57	164.5366	6746	12.4882	186	138	48	70.5	31.6031	0.887	11.1176	8.7206	0.5078	196.458	31.1029	255	97	110.028	25.3947	193	57	152.4441	20.1042	212	111	192.102	31.2666	255	97	107.4531	25.9609	193	57	150.4204	20.4412	212	111	0.1349
CMU-2.svs	1865573f-bd20-4af5-a7e7-9242f0a27960	Cell			Annotation (ROI)	Polygon	8392.7	7518	15.5	18.9686	0.5413	8.2675	3.0315	0.9404	232.6515	15355	19.6402	255	176	79	215.2727	14208	28.7041	255	149	106	223.4545	14748	21.0239	254	171	83	49	31.7188	0.612	13.3136	4.5821	0.9254	158.9296	72.0291	255	0	128.0603	74.0808	255	0	159.3417	58.9278	254	7	122.3459	59.3832	228	0	84.782	46.2171	200	0	127.5263	43.7717	218	7	0.3191
CMU-2.svs	1952c1f0-2bcf-4850-8b0f-c363fc0afd81	Cell			Annotation (ROI)	Polygon	8405	7518.6	65	44.9897	0.4035	16.6222	6.6716	0.9439	222.1264	57975	20.5717	255	164	91	196.7778	51359	30.7151	254	118	136	213.9004	55828	19.2213	253	154	99	200.25	58.058	0.7465	20.7866	15.1451	0.7128	143.4075	66.8847	255	15	111.6981	69.3735	254	4	151.0124	52.5594	253	58	105.6397	44.8738	249	15	70.8787	39.0593	204	4	120.8401	33.1723	240	58	0.3167
CMU-2.svs	1054b7cf-b97b-4d2a-9ba6-daf53c6b1e71	Cell			Annotation (ROI)	Polygon	8417.5	7518.7	20	17.9693	0.7784	6.8243	3.7285	0.829	220.1084	18269	24.9106	255	164	91	196.9518	16347	34.405	253	124	129	213.5542	17725	23.885	255	154	101	87	37.3741	0.7827	15.1325	7.7955	0.8446	123.678	72.25	255	6	93.9209	69.5857	253	3	135.9322	54.4537	255	39	94.1439	53.8727	243	6	62.3653	41.3341	182	3	112.1587	35.8332	201	39	0.2282
CMU-2.svs	21ef82d8-7884-4ccf-b11e-9688dfbf0e02	Cell			Annotation (ROI)	Polygon	8564.5	7519.4	38.75	36.7046	0.3614	15.238	4.8871	0.9771	229.8813	36781	20.6127	254	170	84	210.9563	33753	32.2327	254	120	134	224.2937	35887	20.5297	255	159	96	262	66.4025	0.7467	24.6616	14.9059	0.8079	162.4616	54.1821	254	31	120.7953	56.0004	254	12	160.3469	41.6321	255	55	150.4089	49.2607	254	31	104.6771	42.3979	231	12	148.9151	33.2534	237	55	0.1502
CMU-2.svs	8ebd2a68-7f76-4a04-b23b-676547c66f6f	Cell			Annotation (ROI)	Polygon	8743.1	7521.5	40.5	37.434	0.3632	15.312	4.2548	0.971	231.0298	38813	17.0397	255	160	95	172.7679	29025	39.823	253	86	167	198.9464	33423	28.6428	253	135	118	109.75	53.6493	0.4792	22.2359	8.3526	0.9378	201.5327	34.2149	255	92	129.8555	45.9281	253	56	166.7788	35.1941	253	96	183.5127	29.1906	251	92	103.64	24.846	198	56	147.1273	21.8175	225	96	0.3676
CMU-2.svs	5b62a0a5-2052-4b0f-aacd-b333beac90eb	Cell			Annotation (ROI)	Polygon	8636.8	7521.1	8.75	11.7756	0.793	4.813	2.6575	0.8278	216.439	8874	24.5581	255	166	89	189.4634	7768	36.7465	253	130	123	209.8537	8604	23.8585	254	162	92	101.75	36.8175	0.9433	12.56	10.4221	0.5378	166.2494	37.9676	255	66	116.7677	41.4392	253	37	159.5672	30.0669	254	92	160.6576	34.9868	250	66	108.6685	33.2523	211	37	153.9647	25.0798	218	92	0.0849
